Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
65296967,06/18/2025 07:06:40 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,66 WEST   35 STREET,WEST   35 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   35 STREET,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/18/2025 11:32:45 AM,05 MANHATTAN,1008367502,MANHATTAN,988056,212526,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.750010510629004,-73.98626353920513,"(40.750010510629004, -73.98626353920513)"
65302849,06/18/2025 07:04:42 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,56 WEST   35 STREET,WEST   35 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   35 STREET,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/18/2025 07:04:46 AM,05 MANHATTAN,1008360010,MANHATTAN,988130,212485,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74989794381453,-73.98599648506749,"(40.74989794381453, -73.98599648506749)"
65298171,06/18/2025 07:00:46 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,141 WAVERLY PLACE,WAVERLY PLACE,AVENUE OF THE AMERICAS,GAY STREET,AVENUE OF THE AMERICAS,GAY STREET,ADDRESS,NEW YORK,WAVERLY PLACE,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/18/2025 07:00:51 AM,02 MANHATTAN,1005930003,MANHATTAN,984084,206401,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.733199728602685,-74.00059896931413,"(40.733199728602685, -74.00059896931413)"
65298165,06/18/2025 07:00:38 AM,06/18/2025 10:26:15 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,72 GROVE STREET,GROVE STREET,7 AVENUE SOUTH,WASHINGTON PLACE,7 AVENUE SOUTH,WASHINGTON PLACE,ADDRESS,NEW YORK,GROVE STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,06/18/2025 10:26:15 AM,02 MANHATTAN,1005910020,MANHATTAN,983475,206433,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.733287528340185,-74.00279639656732,"(40.733287528340185, -74.00279639656732)"
65298172,06/18/2025 06:58:38 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,296 BLEECKER STREET,BLEECKER STREET,BARROW STREET,GROVE STREET,BARROW STREET,GROVE STREET,ADDRESS,NEW YORK,BLEECKER STREET,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/18/2025 06:58:49 AM,02 MANHATTAN,1005880029,MANHATTAN,983218,206140,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73248328907912,-74.00372367280929,"(40.73248328907912, -74.00372367280929)"
65299366,06/18/2025 06:53:29 AM,06/18/2025 10:25:00 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,14 SPRING STREET,SPRING STREET,ELIZABETH STREET,MOTT STREET,ELIZABETH STREET,MOTT STREET,ADDRESS,NEW YORK,SPRING STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,06/18/2025 10:25:00 AM,02 MANHATTAN,1004790021,MANHATTAN,985685,202083,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7213477555961,-73.99482308365124,"(40.7213477555961, -73.99482308365124)"
65295799,06/17/2025 11:56:03 PM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10026,130 LENOX AVENUE,LENOX AVENUE,WEST  116 STREET,WEST  117 STREET,WEST  116 STREET,WEST  117 STREET,ADDRESS,NEW YORK,LENOX AVENUE,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/19/2025 03:12:52 PM,10 MANHATTAN,1016007501,MANHATTAN,998252,231602,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80235883795086,-73.94942480453088,"(40.80235883795086, -73.94942480453088)"
65292444,06/17/2025 10:55:09 PM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10010,283 3 AVENUE,3 AVENUE,EAST   22 STREET,EAST   23 STREET,EAST   22 STREET,EAST   23 STREET,ADDRESS,NEW YORK,3 AVENUE,,In Progress,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,06/18/2025 12:31:11 PM,06 MANHATTAN,1009030001,MANHATTAN,988809,208246,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.738262624801926,-73.98354874328433,"(40.738262624801926, -73.98354874328433)"
65290238,06/17/2025 06:46:47 PM,06/18/2025 06:50:40 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11236,671 EAST  105 STREET,EAST  105 STREET,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST  105 STREET,,Closed,,"The Department of Sanitation (DSNY) investigated and addressed the issue. If the problem still exists, please file a new complaint.",06/18/2025 06:50:40 AM,18 BROOKLYN,3081740001,BROOKLYN,1012895,175896,PHONE,Unspecified,BROOKLYN,,,,,,,,40.649424221391754,-73.89677146969098,"(40.649424221391754, -73.89677146969098)"
65294680,06/17/2025 05:09:52 PM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11249,135 NORTH    7 STREET,NORTH    7 STREET,BERRY STREET,BEDFORD AVENUE,BERRY STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,NORTH    7 STREET,,In Progress,,,,01 BROOKLYN,3023197501,BROOKLYN,995756,200984,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.7183238993962,-73.95849275315067,"(40.7183238993962, -73.95849275315067)"
65294684,06/17/2025 03:32:24 PM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11385,52-33 METROPOLITAN AVENUE,METROPOLITAN AVENUE,STARR STREET,GRANDVIEW AVENUE,STARR STREET,GRANDVIEW AVENUE,ADDRESS,RIDGEWOOD,METROPOLITAN AVENUE,,In Progress,,,,05 QUEENS,4026320042,QUEENS,1008078,199201,ONLINE,Unspecified,QUEENS,,,,,,,,40.71340538659957,-73.91404816467579,"(40.71340538659957, -73.91404816467579)"
65294685,06/17/2025 03:27:59 PM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11423,80-07 190 STREET,190 STREET,UNION TURNPIKE,81 AVENUE,UNION TURNPIKE,81 AVENUE,ADDRESS,HOLLIS,190 STREET,,In Progress,,"The Department of Sanitation (DSNY) found an open Service Request already exists for the same location.  DSNY's system can't accept more than one complaint per address at a time. Your Service Request has been closed. DSNY will address the original request.  If you filed the original request, you can get the status with your Service Request number at nyc.gov/311 or by calling 311.  If you didn't file it, you can get the status by calling DSNY at (212) 291-1220.",06/18/2025 01:10:35 PM,08 QUEENS,4072680062,QUEENS,1045454,205065,PHONE,Unspecified,QUEENS,,,,,,,,40.72932099184275,-73.77917335580068,"(40.72932099184275, -73.77917335580068)"
65295800,06/17/2025 03:20:12 PM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11238,429 LINCOLN PLACE,LINCOLN PLACE,WASHINGTON AVENUE,CLASSON AVENUE,WASHINGTON AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,LINCOLN PLACE,,In Progress,,,,08 BROOKLYN,3011770045,BROOKLYN,994789,184272,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67245454788543,-73.96200729867691,"(40.67245454788543, -73.96200729867691)"
65291345,06/17/2025 03:11:46 PM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10306,PETER AVENUE,PETER AVENUE,PETER AVENUE,10 STREET,PETER AVENUE,10 STREET,INTERSECTION,,,,In Progress,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,06/18/2025 12:28:49 PM,03 STATEN ISLAND,,STATEN ISLAND,950543,145160,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.56504245807281,-74.12131713265538,"(40.56504245807281, -74.12131713265538)"
65292443,06/17/2025 01:35:22 PM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10312,262 GENESEE AVENUE,GENESEE AVENUE,GETZ AVENUE,ELTINGVILLE BOULEVARD,GETZ AVENUE,ELTINGVILLE BOULEVARD,ADDRESS,STATEN ISLAND,GENESEE AVENUE,,In Progress,,The Department of Sanitation (DSNY) removed the items.,06/18/2025 12:31:33 PM,03 STATEN ISLAND,,STATEN ISLAND,938293,140812,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.55305302656075,-74.16537729693897,"(40.55305302656075, -74.16537729693897)"
65291340,06/17/2025 11:18:12 AM,06/18/2025 02:32:43 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11433,163-52 PHROANE AVENUE,PHROANE AVENUE,GUY R BREWER BOULEVARD,165 STREET,GUY R BREWER BOULEVARD,165 STREET,ADDRESS,JAMAICA,PHROANE AVENUE,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,06/18/2025 11:46:27 AM,12 QUEENS,,QUEENS,1043514,190862,ONLINE,Unspecified,QUEENS,,,,,,,,40.69035045306975,-73.78629794739612,"(40.69035045306975, -73.78629794739612)"
65293557,06/17/2025 09:41:40 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11238,90 DOWNING STREET,DOWNING STREET,GATES AVENUE,PUTNAM AVENUE,GATES AVENUE,PUTNAM AVENUE,ADDRESS,BROOKLYN,DOWNING STREET,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/17/2025 10:38:45 PM,02 BROOKLYN,3019820069,BROOKLYN,995112,188239,PHONE,Unspecified,BROOKLYN,,,,,,,,40.683342674459816,-73.9608365021689,"(40.683342674459816, -73.9608365021689)"
65292437,06/17/2025 08:13:10 AM,06/17/2025 03:35:19 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11226,797 OCEAN AVENUE,OCEAN AVENUE,CORTELYOU ROAD,DORCHESTER ROAD,CORTELYOU ROAD,DORCHESTER ROAD,ADDRESS,BROOKLYN,OCEAN AVENUE,,Closed,,The Department of Sanitation (DSNY) gave the business a violation.,06/17/2025 08:29:27 AM,14 BROOKLYN,3051630067,BROOKLYN,995448,173534,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64298028957769,-73.95964945992418,"(40.64298028957769, -73.95964945992418)"
65294683,06/17/2025 08:00:39 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,828 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WEST   28 STREET,WEST   29 STREET,WEST   28 STREET,WEST   29 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/17/2025 08:00:45 AM,05 MANHATTAN,1008300080,MANHATTAN,986960,211222,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74643176257823,-73.99021970336895,"(40.74643176257823, -73.99021970336895)"
65294675,06/17/2025 07:55:49 AM,06/17/2025 12:46:51 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,43 SPRING STREET,SPRING STREET,MOTT STREET,MULBERRY STREET,MOTT STREET,MULBERRY STREET,ADDRESS,NEW YORK,SPRING STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,06/17/2025 12:46:51 PM,02 MANHATTAN,1004940041,MANHATTAN,985354,202268,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72185558342316,-73.99601717129104,"(40.72185558342316, -73.99601717129104)"
65291338,06/17/2025 07:42:46 AM,06/17/2025 12:47:18 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,7 MERCER STREET,MERCER STREET,HOWARD STREET,GRAND STREET,HOWARD STREET,GRAND STREET,ADDRESS,NEW YORK,MERCER STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,06/17/2025 12:47:18 PM,02 MANHATTAN,1002300042,MANHATTAN,983664,201767,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72048050880021,-74.00211403031578,"(40.72048050880021, -74.00211403031578)"
65288000,06/17/2025 07:39:24 AM,06/17/2025 12:48:15 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,453 BROOME STREET,BROOME STREET,MERCER STREET,GREENE STREET,MERCER STREET,GREENE STREET,ADDRESS,NEW YORK,BROOME STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,06/17/2025 12:48:14 PM,02 MANHATTAN,1004740012,MANHATTAN,984035,202405,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72223168159443,-74.00077564583744,"(40.72223168159443, -74.00077564583744)"
65292445,06/17/2025 07:36:57 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10003,740 BROADWAY,BROADWAY,WAVERLY PLACE,ASTOR PLACE,WAVERLY PLACE,ASTOR PLACE,ADDRESS,NEW YORK,BROADWAY,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/17/2025 10:51:04 AM,02 MANHATTAN,1005450026,MANHATTAN,986192,205193,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72988385316915,-73.9929931293453,"(40.72988385316915, -73.9929931293453)"
65292435,06/17/2025 07:36:48 AM,06/17/2025 12:48:40 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,292 LAFAYETTE STREET,LAFAYETTE STREET,JERSEY STREET,EAST HOUSTON STREET,JERSEY STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,LAFAYETTE STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,06/17/2025 12:48:39 PM,02 MANHATTAN,1005100037,MANHATTAN,985409,203231,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72449877828437,-73.99581858554575,"(40.72449877828437, -73.99581858554575)"
65292436,06/17/2025 07:36:41 AM,06/17/2025 12:49:05 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,17 CLEVELAND PLACE,CLEVELAND PLACE,KENMARE STREET,LAFAYETTE STREET,KENMARE STREET,LAFAYETTE STREET,ADDRESS,NEW YORK,CLEVELAND PLACE,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,06/17/2025 12:49:05 PM,02 MANHATTAN,1004810008,MANHATTAN,984988,202176,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72160310374767,-73.99733757567812,"(40.72160310374767, -73.99733757567812)"
65289181,06/17/2025 07:33:02 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,296 BLEECKER STREET,BLEECKER STREET,BARROW STREET,GROVE STREET,BARROW STREET,GROVE STREET,ADDRESS,NEW YORK,BLEECKER STREET,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/17/2025 10:53:42 AM,02 MANHATTAN,1005880029,MANHATTAN,983218,206140,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73248328907912,-74.00372367280929,"(40.73248328907912, -74.00372367280929)"
65288001,06/17/2025 07:32:38 AM,06/17/2025 12:49:58 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,369 BROOME STREET,BROOME STREET,ELIZABETH STREET,MOTT STREET,ELIZABETH STREET,MOTT STREET,ADDRESS,NEW YORK,BROOME STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,06/17/2025 12:49:58 PM,02 MANHATTAN,1004700009,MANHATTAN,985373,201642,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72013736205523,-73.99594873067926,"(40.72013736205523, -73.99594873067926)"
65291341,06/17/2025 07:28:31 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,73 7 AVENUE SOUTH,7 AVENUE SOUTH,BLEECKER STREET,BARROW STREET,BLEECKER STREET,BARROW STREET,ADDRESS,NEW YORK,7 AVENUE SOUTH,,In Progress,,The Department of Sanitation (DSNY) collected the items.,06/17/2025 10:55:26 AM,02 MANHATTAN,1005900055,MANHATTAN,983269,206076,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.732307630595805,-74.0035396447638,"(40.732307630595805, -74.0035396447638)"
65288003,06/17/2025 07:28:22 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,69 7 AVENUE SOUTH,7 AVENUE SOUTH,BLEECKER STREET,BARROW STREET,BLEECKER STREET,BARROW STREET,ADDRESS,NEW YORK,7 AVENUE SOUTH,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/17/2025 10:54:59 AM,02 MANHATTAN,1005900054,MANHATTAN,983264,206064,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7322746929856,-74.00355768400813,"(40.7322746929856, -74.00355768400813)"
65291342,06/17/2025 07:25:28 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,75 GREENWICH AVENUE,GREENWICH AVENUE,7 AVENUE,BANK STREET,7 AVENUE,BANK STREET,ADDRESS,NEW YORK,GREENWICH AVENUE,,In Progress,,The Department of Sanitation (DSNY) collected the items.,06/17/2025 10:55:58 AM,02 MANHATTAN,1006140061,MANHATTAN,983917,207683,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73671849788938,-74.0012016103309,"(40.73671849788938, -74.0012016103309)"
65294681,06/17/2025 07:22:03 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10011,206 7 AVENUE,7 AVENUE,WEST   21 STREET,WEST   22 STREET,WEST   21 STREET,WEST   22 STREET,ADDRESS,NEW YORK,7 AVENUE,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/17/2025 12:26:33 PM,04 MANHATTAN,1007710046,MANHATTAN,985294,210082,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7433031015528,-73.99623241690999,"(40.7433031015528, -73.99623241690999)"
65295797,06/17/2025 07:21:56 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,360 7 AVENUE,7 AVENUE,WEST   29 STREET,WEST   30 STREET,WEST   29 STREET,WEST   30 STREET,ADDRESS,NEW YORK,7 AVENUE,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/17/2025 11:30:53 AM,05 MANHATTAN,1007790045,MANHATTAN,986318,211932,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74838070758575,-73.99253644091527,"(40.74838070758575, -73.99253644091527)"
65292446,06/17/2025 07:21:43 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,132 WEST   31 STREET,WEST   31 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   31 STREET,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/17/2025 11:31:20 AM,05 MANHATTAN,1008060058,MANHATTAN,986953,211919,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74834485455643,-73.9902446859932,"(40.74834485455643, -73.9902446859932)"
65293558,06/17/2025 07:19:21 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10452,1484 INWOOD AVENUE,INWOOD AVENUE,WEST  172 STREET,GOBLE PLACE,WEST  172 STREET,GOBLE PLACE,ADDRESS,BRONX,INWOOD AVENUE,,In Progress,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,06/17/2025 08:36:18 PM,04 BRONX,2028590001,BRONX,1007090,246252,PHONE,Unspecified,BRONX,,,,,,,,40.842550497075344,-73.91745211622865,"(40.842550497075344, -73.91745211622865)"
65292447,06/17/2025 07:19:18 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10010,675 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WEST   21 STREET,WEST   22 STREET,WEST   21 STREET,WEST   22 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,In Progress,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,06/17/2025 07:19:22 AM,04 MANHATTAN,1007970037,MANHATTAN,986002,209505,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74171926853554,-73.99367753959561,"(40.74171926853554, -73.99367753959561)"
65292448,06/17/2025 07:14:39 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,56 WEST   35 STREET,WEST   35 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   35 STREET,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/17/2025 07:14:47 AM,05 MANHATTAN,1008360010,MANHATTAN,988130,212485,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74989794381453,-73.98599648506749,"(40.74989794381453, -73.98599648506749)"
65295798,06/17/2025 07:11:30 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10018,109 WEST   38 STREET,WEST   38 STREET,AVENUE OF THE AMERICAS,BROADWAY,AVENUE OF THE AMERICAS,BROADWAY,ADDRESS,NEW YORK,WEST   38 STREET,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/17/2025 11:31:43 AM,05 MANHATTAN,1008140030,MANHATTAN,988001,213449,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.752543935743866,-73.98646152811317,"(40.752543935743866, -73.98646152811317)"
65288004,06/17/2025 07:07:04 AM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10018,242 WEST   38 STREET,WEST   38 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   38 STREET,,In Progress,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/17/2025 11:35:28 AM,05 MANHATTAN,1007870065,MANHATTAN,987001,213996,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75404567966703,-73.9900706009764,"(40.75404567966703, -73.9900706009764)"
